user_id,book_name,rating
2926,The Day of the Triffids,3
1384,The Moon is a Harsh Mistress,4
2452,Rebecca,5
2296,The Brethren,4
4696,A Tale of Two Cities,5
341,Untamed,5
1069,The Vicar of Nibbleswicke,5
3486,Moby-Dick,1
182,The Lovely Bones,4
5231,Interpreter of Maladies,4
4390,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,3
5051,In Cold Blood,4
2895,The Wasp Factory,4
3696,Wise Blood,3
4825,The Gastronomical Me,4
411,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5
5133,"Shopaholic Ties the Knot (Shopaholic, #3)",3
1167,A Knot in the Grain and Other Stories,4
2919,Memoirs of a Geisha,3
3500,The Outsiders,5
338,"Otherwise Known as Sheila the Great (Fudge, #2)",4
4806,The Devil's Dictionary,5
3880,"Stormblade (Dragonlance: Heroes, #2)",2
341,Prodigal Summer,4
876,Letter to a Child Never Born,3
1050,"Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland, #1-2)",4
4441,To Kill a Mockingbird,5
5812,Lord of the Flies,4
5063,Push,1
3867,Shopgirl,4
2452,Death of a Salesman,4
73,The Selfish Gene,5
1327,Fragile Things: Short Fictions and Wonders,4
341,"Catch-22 (Catch-22, #1)",4
1305,Caramelo,4
4196,Jacques and His Master: An Homage to Diderot in Three Acts,2
727,Midwives,3
1139,"The Da Vinci Code (Robert Langdon, #2)",3
3854,Chronicle of a Death Foretold,4
4122,Anyone But You,3
1398,Dune,5
1305,On the Road,3
2208,The Second Sex,3
2828,The World According to Garp,3
3259,"The Lies of Locke Lamora (Gentleman Bastard, #1)",5
3853,Rock Springs,3
3690,The Amazing Adventures of Kavalier & Clay,5
524,Tom Jones,5
250,The Catcher in the Rye,5
3651,The Invisible Man,2
2696,La tabla de Flandes,3
141,The Kite Runner,4
4102,A Piece of the World,5
4490,The Miraculous Journey of Edward Tulane,5
709,One Hundred Years of Solitude,5
3171,The Plot Against America,4
3158,The Dispossessed,4
4829,Cloud Atlas,2
554,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4
1223,Bridge to Terabithia,5
558,Desperation,2
4746,The Six Wives of Henry VIII,5
1097,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5
2885,The Jane Austen Book Club,2
3833,Jane Eyre,5
5034,The Pearl,3
2129,The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,2
2959,The Road,3
3947,The Brothers Karamazov,4
1845,The Bluest Eye,3
3216,"Castle in the Air (Howl's Moving Castle, #2)",4
5398,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",3
2597,The River,2
519,Richard III,4
3830,Freedom,4
505,A Million Little Pieces,2
1083,Where the Wild Things Are,5
472,To Kill a Mockingbird,4
750,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4
153,"How Late It Was, How Late",2
5,"The House at Pooh Corner (Winnie-the-Pooh, #2)",3
2042,The Plague,4
1111,The Old Man and the Sea,4
4746,A Death in the Family,4
3769,Who Moved My Cheese?,1
1,"A Time to Kill (Jake Brigance, #1)",2
4196,Great Expectations,3
873,"Red Dragon (Hannibal Lecter, #1)",4
271,Interpreter of Maladies,4
1845,David Copperfield,5
4994,The Summons,4
3216,"The Talisman (The Talisman, #1)",3
3544,QB VII,3
1333,Influence: The Psychology of Persuasion,5
4806,The Janissary Tree (Yashim the Eunuch #1),4
1416,Sylvester,4
2137,Krapp's Last Tape & Embers,4
360,The Corrections,5
1672,Ivanhoe,3
5189,"The Fiery Cross (Outlander, #5)",5
4694,"The Girl with the Dragon Tattoo (Millennium, #1)",5
3340,The Holographic Universe,5
4990,The Rise of Theodore Roosevelt,5
4763,Tess of the D'Urbervilles,1
496,The Face of Another,3
342,Dry,4
266,"Foundation (Foundation, #1)",5
1125,Baker Towers,4
3557,"A Dance with Dragons (A Song of Ice and Fire, #5)",5
1391,"2001: A Space Odyssey (Space Odyssey, #1)",3
3916,The Secret History,5
1063,Siddhartha,5
2004,Waiting for Godot,4
429,"Shopaholic Ties the Knot (Shopaholic, #3)",5
4746,"The Girl with the Dragon Tattoo (Millennium, #1)",3
999,The Prophet,4
4143,Running with Scissors,3
5210,"The Da Vinci Code (Robert Langdon, #2)",3
5682,"Still Life (Chief Inspector Armand Gamache, #1)",4
3894,Cloud Atlas,5
5250,Fahrenheit 451,5
5791,The Dispossessed,3
3256,Forty Stories,5
3947,The Psychopath Test: A Journey Through the Madness Industry,5
1612,"Sabbath: Finding Rest, Renewal, and Delight in Our Busy Lives",3
1086,"Manifold: Space (Manifold, #2)",5
157,The Cinnamon Peeler: Selected Poems,5
675,The Tell-Tale Heart and Other Writings,3
562,The Return of the Native,5
1829,The Year of Yes,3
1224,"Eat, Pray, Love",3
4373,The Devil in the White City,3
853,"The Two Towers (The Lord of the Rings, #2)",5
3625,The Adventures of Tom Sawyer,4
319,Horton Hatches the Egg,5
3051,The Penelopiad,4
5665,The Hours,2
2086,Leviathan,3
1018,River Town: Two Years on the Yangtze,5
592,Romeo and Juliet,5
3485,The Best American Nonrequired Reading 2003,5
250,Maximum City: Bombay Lost and Found,4
3670,The Amazing Adventures of Kavalier & Clay,5
3484,"The Lord of the Rings (The Lord of the Rings, #1-3)",5
338,Old Yeller,4
1613,The Tipping Point: How Little Things Can Make a Big Difference,5
553,Watership Down,5
5872,Pnin,3
4197,The House with a Clock in Its Walls,4
415,"Blue Screen (Sunny Randall, #5)",4
317,Abarat,3
284,The Teachings of Don Juan: A Yaqui Way of Knowledge,4
5954,"Interview with the Vampire (The Vampire Chronicles, #1)",3
271,One Hundred Years of Solitude,4
3486,Enigma,3
4825,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",2
3422,The Senator's Wife,3
1133,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",5
362,The Cider House Rules,4
266,A Confederacy of Dunces,5
3656,Baker Towers,3
2100,"The Colour of Magic (Discworld, #1)",5
2924,"Heir of Sea and Fire (Riddle-Master, #2)",5
621,The Last Days of Dogtown,4
4471,The Adventures of Huckleberry Finn,1
4534,"Fables, Vol. 1: Legends in Exile",4
3259,Faerie Tale,4
1051,Cloud Atlas,2
5398,Orphan Train,2
4190,The Lover,5
425,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4
3225,The Girls' Guide to Hunting and Fishing,3
1120,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",4
685,Norwegian Wood,4
329,This Side of Paradise,2
2023,The Name of the Rose,2
360,"Trace (Kay Scarpetta, #13)",2
5528,The Red Tent,4
5993,The Satanic Verses,5
384,"White Night (The Dresden Files, #9)",4
5543,Summerland,4
1807,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,5
166,White Noise,4
5788,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,3
3691,Money,4
4990,I am Charlotte Simmons,5
3784,White Teeth,4
1209,Fight Club,4
1393,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5
4136,Coraline,3
480,I Know This Much Is True,4
4040,Catch-22,4
3225,The Great Gatsby,4
1138,The Stranger,4
4934,"Wyrd Sisters (Discworld, #6; Witches #2)",5
2958,The Annotated Lolita,5
3898,The Electric Kool-Aid Acid Test,5
5398,"The Host (The Host, #1)",2
675,"The Truth About Stacey (The Baby-Sitters Club, #3)",5
3020,One True Thing,2
617,Tikki Tikki Tembo,5
521,Lolita,5
1525,The Magic Circle,3
5102,"Dream Country (The Sandman, #3)",4
3860,Everything Is Illuminated,2
5872,Much Ado About Nothing,5
3898,The Universe in a Nutshell,4
3921,Fahrenheit 451,4
751,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5
415,"Lords of the North (The Saxon Stories, #3)",4
5886,The Grapes of Wrath,4
5250,For One More Day,5
1829,The Thief Lord,4
276,Cold Mountain,5
4152,Dark Matter,4
4998,The Alchemist,2
1187,Immortality,5
5794,The Namesake,5
1224,The Shipping News,3
4746,Brida,4
3793,Norwegian Wood,4
1829,Fingersmith,5
50,The Alchemist,3
879,Sons and Lovers,5
2419,Man's Search for Meaning,4
4852,Foundation and Empire (Foundation #2),4
3784,Slaughterhouse-Five,4
815,The Collected Stories of Philip K. Dick 4: The Minority Report,4
5966,Summer,3
5872,Jane Eyre,3
3047,Pedro Páramo,4
2955,The Red Pony,3
3184,Flesh and Blood,3
5231,Jumanji,4
3259,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",2
547,The Giving Tree,4
2450,The Curious Incident of the Dog in the Night-Time,5
2296,"Carpe Demon (Demon-Hunting Soccer Mom, #1)",5
3460,Look at Me,4
425,"A Game of Thrones (A Song of Ice and Fire, #1)",5
342,Notes from a Small Island,5
1305,Of Mice and Men,3
3625,"Hallowe'en Party (Hercule Poirot, #39)",5
329,What's the Matter with Kansas? How Conservatives Won the Heart of America,3
192,As You Like It,3
3486,The Iliad,3
2823,Travels with Charley: In Search of America,4
3983,A Confederacy of Dunces,3
382,The Great Gatsby,5
562,All Quiet on the Western Front,4
1880,Así habló Zaratustra,3
3500,Invisible Man,4
5176,"The Amulet of Samarkand (Bartimaeus, #1)",5
2042,Death in Venice,3
3714,Portnoy's Complaint,5
523,The Sound and the Fury,5
2044,مسخ,4
3576,"From Dawn to Decadence: 500 Years of Western Cultural Life, 1500 to the Present",5
182,The Age of Innocence,5
332,The Elephant Vanishes,3
2924,The Algebraist,4
4468,"The Pillars of the Earth (Kingsbridge, #1)",4
4089,"A Game of Thrones (A Song of Ice and Fire, #1)",4
1292,To Kill a Mockingbird,4
3398,Reading Lolita in Tehran: A Memoir in Books,4
2305,El perfume: Historia de un asesino,5
3830,A Year in Provence,5
5886,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3
612,"Step on a Crack (Michael Bennett, #1)",2
2635,The Rachel Papers,5
360,Girl With a Pearl Earring,4
3628,"The Clan of the Cave Bear (Earth's Children, #1)",5
4806,Our Man in Havana,4
3286,"Die for Love (Jacqueline Kirby, #3)",4
5244,Caucasia,2
4197,Apex Hides the Hurt,4
4825,The Ice Storm,3
3651,"A Spell for Chameleon (Xanth, #1)",4
1737,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5
4284,Ghosts,3
675,Chicka Chicka Boom Boom,5
617,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",4
3880,Treasure Island,4
2828,"A Feast for Crows (A Song of Ice and Fire, #4)",3
5499,If on a Winter's Night a Traveler,5
3051,"The Lincoln Lawyer (Mickey Haller, #1)",3
5102,The Gunslinger,5
366,The Kite Runner,4
4534,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",4
1588,The Husband,3
696,"The Astonishing Adventures of Fanboy and Goth Girl (The Astonishing Adventures of Fanboy and Goth Girl, #1)",3
5717,Without Feathers,5
1158,"Neverwhere (London Below, #1)",3
3853,How to Be Alone,3
4364,Of Mice and Men,5
2137,The Name of the Rose,5
4806,Catch-22,5
558,Hunger,5
1416,"The Mists of Avalon (Avalon, #1)",1
4152,Galápagos,4
2170,The Missing Piece Meets the Big O,5
284,Sphere,2
675,Just Kids,2
2904,Bluebeard,3
5414,Dubliners,3
5527,"Three to Get Deadly (Stephanie Plum, #3)",4
4343,Fahrenheit 451,5
3112,The Singularity is Near: When Humans Transcend Biology,4
4711,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",2
3831,"The Amber Spyglass (His Dark Materials, #3)",2
5151,The Book of Laughter and Forgetting,4
3098,A Fine Balance,5
5954,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4
4254,The Death and Life of Great American Cities,3
5889,Shantaram,4
4351,The Broker,4
650,Freedom,4
1597,Dreamcatcher,4
5040,Middlesex,4
4806,"An Incomplete Revenge (Maisie Dobbs, #5)",4
2747,A People's History of the United States,5
2360,Cien años de soledad,5
4957,Foucault's Pendulum,4
209,"The Host (The Host, #1)",3
5152,Fragile Things: Short Fictions and Wonders,4
3501,The Crimson Petal and the White,4
284,Hamlet,5
1880,The Brooklyn Follies,4
5682,The Girl Who Stopped Swimming,3
4196,The Golden Gate,4
4684,Can You Keep a Secret?,3
1581,Hamlet,3
3707,V.,4
4933,"Thud! (Discworld, #34; City Watch #7)",4
4534,Jane Eyre,5
951,"Barrayar (Vorkosigan Saga, #7)",3
2388,Coraline,4
1215,The Catcher in the Rye,3
244,Even Cowgirls Get the Blues,5
3051,Truth and Beauty,4
3263,Mother Night,5
127,The Old Man and the Sea,4
3801,The Color of Water: A Black Man's Tribute to His White Mother,5
5791,Holidays Are Hell,3
5426,Infections and Inequalities: The Modern Plagues,4
2208,"Dear Enemy (Daddy-Long-Legs, #2)",4
4308,Chronicle of a Death Foretold,4
5394,Holy Cow: An Indian Adventure,4
5491,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",3
3944,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",2
4196,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",5
5102,Coyote Blue,4
342,Under the Banner of Heaven,5
4990,In Cold Blood,4
1982,Into the Water,4
4753,"Ten Big Ones (Stephanie Plum, #10)",4
1231,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),4
2042,The Picture of Dorian Gray,3
524,"Speak, Memory",4
2856,Me Talk Pretty One Day,4
3686,On Chesil Beach,2
482,A Son of the Circus,5
1829,The Girls,5
1651,"The Shadow Rising (The Wheel of Time, #4)",4
1326,A Song for Arbonne,5
3769,A Man Without a Country,2
4196,Charlie and the Chocolate Factory,5
4912,The Count of Monte Cristo,2
198,Paris to the Moon,5
357,"A Storm of Swords (A Song of Ice and Fire, #3)",4
2383,"Definitely Dead (Sookie Stackhouse, #6)",3
326,When Genius Failed: The Rise and Fall of Long-Term Capital Management,3
873,"Eight Cousins (Eight Cousins, #1)",3
4542,"Hatchet (Brian's Saga, #1)",3
15,One Hundred Years of Solitude,5
3656,Three Wishes,4
4825,Time Out of Joint,3
5808,Skipping Christmas,3
558,To Kill a Mockingbird,5
4806,The Waves,4
1617,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5
650,The Turn of the Screw,3
250,James and the Giant Peach,5
4147,"The Long Goodbye (Philip Marlowe, #6)",4
286,The Way the Crow Flies,4
5788,The Shining,3
5341,Hiroshima Mon Amour,3
1308,The Godfather,4
5954,An Abundance of Katherines,1
4184,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5
4152,"Gateway (Heechee Saga, #1)",4
3216,"Thuvia, Maid of Mars (Barsoom, #4)",3
3833,Comfort Me with Apples: More Adventures at the Table,4
5691,Of Mice and Men,5
5695,The Misanthrope,5
4426,Running with Scissors,3
4825,Looking for Mr. Goodbar,4
4312,Just One Look,3
341,Torch,4
4557,When You Are Engulfed in Flames,5
3628,"My Side of the Mountain (Mountain, #1)",4
760,Starship Troopers,4
1880,Timbuktu,4
3769,The Good Conscience,2
5322,And Then There Were None,4
1393,"Twenty Thousand Leagues Under the Sea (Extraordinary Voyages, #6)",4
3714,A Christmas Carol,4
5206,Water for Elephants,3
4611,Sacred Games,3
2712,Demian,4
1,"The Eagle Has Landed (Liam Devlin, #1)",4
3651,Beach Music,5
1806,Monster,4
5,Nine Stories,5
709,The Shipping News,5
35,"The Wonderful Wizard of Oz (Oz, #1)",5
1960,Carta de una desconocida,4
4172,Autobiography of a Fat Bride: True Tales of a Pretend Adulthood,5
500,The Reluctant Fundamentalist,5
1125,The Space Between Us,2
871,"Slack: Getting Past Burnout, Busywork, and the Myth of Total Efficiency",4
3576,Arabian Nights and Days,5
4666,The Passion According to G.H.,3
4632,The Hours,5
5805,The Love Machine,4
5322,A Midsummer Night's Dream,2
4829,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4
1375,Sharp Objects,4
3161,The Book Thief,5
2361,Predictably Irrational: The Hidden Forces That Shape Our Decisions,4
4410,"The Da Vinci Code (Robert Langdon, #2)",5
685,The Metamorphosis,2
2017,The House of the Spirits,4
194,Cold Mountain,4
3241,The Kite Runner,5
216,Brave New World,5
1398,The Great and Secret Show (Book of the Art #1),3
1617,"The Bean Trees (Greer Family, #1)",5
3854,1984,4
1588,"Mistaken Identity (Rosato & Associates, #4)",4
5872,Charlotte's Web,4
5037,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,2
4413,Memories of My Melancholy Whores,4
5362,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",5
1024,Sense and Sensibility,5
609,"The Bourne Identity (Jason Bourne, #1)",4
2619,La metamorfosis,3
5808,Message in a Bottle,3
5383,A Doll's House,4
4806,The Tempest,2
360,The Client,3
5155,The Lovely Bones,2
5192,Prey,4
412,The Annotated Lolita,5
3073,The Artist's Way: A Spiritual Path to Higher Creativity,5
2717,The Tartar Steppe,5
722,The Fortress of Solitude,4
5388,The Little Prince,5
3846,My Life in France,4
1122,State of Fear,3
307,"Breaking Dawn (Twilight, #4)",4
1302,Girl Meets God,4
1219,"Unwind (Unwind, #1)",5
5244,How Proust Can Change Your Life,4
141,"Schoolgirls: Young Women, Self Esteem, and the Confidence Gap",3
4933,A History of the World in 6 Glasses,4
4806,"Gaudy Night (Lord Peter Wimsey, #12)",5
4357,The Color of Water: A Black Man's Tribute to His White Mother,4
1416,A Tree Grows in Brooklyn,5
5872,The Keep,4
1617,Lolita,4
3628,Night,4
327,The Giving Tree,2
3975,Grandfather Twilight,5
1910,Fiasco,2
411,Animal Farm,5
1257,The Stand,4
4696,1984,4
505,On the Road,4
3503,Water for Elephants,3
3614,Catch-22,2
521,Catch-22,4
5473,Death of a Salesman,4
5682,"Boundary Waters (Cork O'Connor, #2)",4
3959,Getting to Yes: Negotiating Agreement Without Giving In,5
3628,"Eragon (Inheritance, #1)",3
1746,Jonathan Strange & Mr Norrell,5
4373,Wuthering Heights,5
2884,The Tipping Point: How Little Things Can Make a Big Difference,5
4468,Death of a Salesman,3
5543,"American Pastoral (The American Trilogy, #1)",4
2309,The Artist's Way: A Spiritual Path to Higher Creativity,1
5081,Change of Heart,5
621,Man Walks Into a Room,4
664,The Piano Teacher,3
1158,The Diana Chronicles,4
2170,Daughters of Mother Sea,5
1364,Against Love: A Polemic,3
270,Of Mice and Men,4
4346,"Angels & Demons (Robert Langdon, #1)",3
4990,Ugly Americans: The True Story of the Ivy League Cowboys Who Raided the Asian Markets for Millions,4
2631,Dune Messiah (Dune Chronicles #2),4
5187,The Dogs of Babel,3
4196,Slaughterhouse-Five,5
4884,The Complete Poems of Emily Dickinson,5
280,A Civil Action,2
5695,The Elephant Vanishes,3
4128,غرب زدگی,1
166,The House on Mango Street,4
4468,To Kill a Mockingbird,5
4825,The Joy of Cooking,5
1829,Are You My Mother?,5
5151,Rebecca of Sunnybrook Farm,3
524,Jane Eyre,5
4089,"Magician: Apprentice (The Riftwar Saga, #1)",3
5198,"A Clash of Kings (A Song of Ice and Fire, #2)",5
4497,Story of My Life,5
3544,The Doctor's Wife,3
3020,I Know This Much Is True,1
250,Kafka on the Shore,4
3603,Wonder Boys,4
4753,"Carved in Bone (Body Farm, #1)",5
3769,Cat on a Hot Tin Roof,4
5682,The Underground Railroad,4
3961,Austerlitz,4
879,The Catcher in the Rye,4
1416,A Walk in the Woods: Rediscovering America on the Appalachian Trail,3
3500,Ghostwritten,4
182,Seabiscuit: An American Legend,4
5899,Of Mice and Men,4
1060,Life of Pi,4
1326,"The Alienist (Dr. Laszlo Kreizler, #1)",4
5378,"Explorers on the Moon (Tintin, #17)",5
3628,Marvel 1602,5
2042,"Open Society and Its Enemies, Volume 2: The High Tide of Prophecy: Hegel, Marx, and the Aftermath",4
5082,A Million Little Pieces,5
50,Nine Stories,4
3605,The Tipping Point: How Little Things Can Make a Big Difference,4
3180,"Angels & Demons (Robert Langdon, #1)",4
1094,The Pact,4
4196,Brave New World,4
1132,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3
1037,The Hotel New Hampshire,4
3227,Animal Farm,3
3690,The Savage Detectives,5
705,West of Sunset,4
4758,L'Étranger,3
4332,Jonathan Livingston Seagull,3
5102,Hornblower During the Crisis,2
3157,The Catcher in the Rye,4
5231,Bodily Harm,3
613,The Shining,3
4613,Who Moved My Cheese For Teens,3
3651,Eric,4
4606,The Satanic Verses,5
529,Cannery Row,3
554,Marley & Me: Life and Love with the World's Worst Dog,5
3077,Veronika Decides to Die,4
3769,No One Writes to the Colonel and Other Stories,2
2086,Wuthering Heights,3
4852,House of Leaves,3
185,The Boy Detective Fails,3
500,Dubliners,5
5703,Life of Pi,3
552,Lonesome Dove,5
4956,Great Expectations,4
2129,Jacques and His Master: An Homage to Diderot in Three Acts,5
5231,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3
5192,"Dead Men's Boots (Felix Castor, #3)",5
1391,"Destroyer (Foreigner, #7)",4
63,The Sun Also Rises,3
2187,The Book of Illusions,5
1133,Four Past Midnight,5
3166,Feed,3
3211,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5
4357,The Firm,3
1223,"Survivor In Death (In Death, #20)",5
3769,The Jew of Malta,3
5377,Love Letters,3
4534,The Chronicles of Narnia: Including an Essay on Writing by C.S. Lewis,3
1134,"Club Dead (Sookie Stackhouse, #3)",4
317,High Fidelity,3
977,Catch-22,4
2828,The Secret Life of Bees,3
55,The Curious Incident of the Dog in the Night-Time,3
1845,The Jungle Books,5
1122,Life of Pi,4
2152,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,3
3216,"Oh, the Places You'll Go!",4
2635,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",5
5962,Veronika Decides to Die,2
5231,The Stand,4
1582,Drácula,5
5398,The Great Influenza: The Story of the Deadliest Pandemic in History,2
3880,The Historian,1
552,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",4
4381,The Mysterious Stranger and Other Stories,5
3748,Breakfast of Champions,2
675,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",5
394,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,3
3025,Pedro Páramo,5
378,"Bridget Jones's Diary (Bridget Jones, #1)",3
529,And Then There Were None,4
338,Don't Shoot the Dog!: The New Art of Teaching and Training,5
3690,The Heart Is a Lonely Hunter,5
5812,Little Women,5
1145,The Fortune Cookie Chronicles: Adventures in the World of Chinese Food,5
4693,The Tale of the Unknown Island,2
4196,"Raise High the Roof Beam, Carpenters & Seymour: An Introduction",3
428,"Twilight (Twilight, #1)",5
3501,"Books of Blood: Volumes One to Three (Books of Blood, #1-3)",3
4806,"Chain Letter (Chain Letter, #1)",2
5076,Scar Tissue,3
3259,"The Body Farm (Kay Scarpetta, #5)",2
933,Fahrenheit 451,2
35,Collapse: How Societies Choose to Fail or Succeed,4
1097,The Omnivore's Dilemma: A Natural History of Four Meals,5
251,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3
1343,Hush,3
5487,"Man and Boy (Harry Silver, #1)",4
338,"Four to Score (Stephanie Plum, #4)",3
3216,The Complete Sherlock Holmes: Volume II,4
1927,"The Kindly Ones (The Sandman, #9)",3
2870,A Man for All Seasons,4
3042,The City of Gold and Lead,4
1221,Vimanarama,2
3286,"The Torment of Others (Tony Hill & Carol Jordan, #4)",4
1326,Mansfield Park,5
1163,Persuasion,3
192,The Pearl,2
425,To Kill a Mockingbird,3
5001,Corazón tan blanco,3
1257,Twelfth Night,3
5414,The Consolations of Philosophy,4
4155,Porno,3
3461,Frankenstein,1
4836,"Guards! Guards! (Discworld, #8)",4
3159,Their Eyes Were Watching God,5
192,Martian Time-Slip,4
3500,The Little Prince,3
547,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",4
2696,Lolita,5
3141,Crónica de una muerte anunciada,4
2540,The House of Mirth,4
5192,World War Z: An Oral History of the Zombie War,5
1455,"The Forever War (The Forever War, #1)",4
4746,"Kushiel's Dart (Phèdre's Trilogy, #1)",4
4924,Daddy Long Legs,4
4966,Little Women,3
2828,The Corrections,3
4196,"The Story of Babar (Babar, #1)",4
307,The Shipping News,4
4666,"Wyrd Sisters (Discworld, #6; Witches #2)",5
675,"Blue Hat, Green Hat",5
1219,The Dain Curse,4
236,The Creative Habit: Learn It and Use It for Life,5
896,Crime and Punishment,5
5151,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),3
2828,"A Traitor to Memory (Inspector Lynley, #11)",5
14,Blindness,4
4746,Holidays Are Hell,3
4582,Villa Incognito,4
5128,Dune,5
210,Guests of the Ayatollah: The First Battle in America's War With Militant Islam,5
4089,The Last Hero (Discworld #27; Rincewind #7),3
526,"The Boleyn Inheritance (The Plantagenet and Tudor Novels, #10)",3
3870,The Thirteenth Tale,4
3983,Hamlet,5
4797,"The Once and Future King (The Once and Future King, #1-4)",5
5872,The Scarlet Letter,3
5791,Snow Crash,4
5151,"The Devil Wears Prada (The Devil Wears Prada, #1)",2
2529,"Devil in a Blue Dress (Easy Rawlins, #1)",4
4413,Talk Talk,2
4806,The Master and Margarita,4
362,"The Last Command (Star Wars: The Thrawn Trilogy, #3)",3
4739,The God of Small Things,2
873,"Hallowe'en Party (Hercule Poirot, #39)",3
3088,The End of Mr. Y,2
523,Wuthering Heights,5
4763,A Short History of Nearly Everything,5
3024,"New Moon (Twilight, #2)",3
1305,The Big Rock Candy Mountain,4
2990,The Journey to the East,2
3595,The Sun Also Rises,4
338,"Lilith's Brood (Xenogenesis, #1-3)",3
1037,"Witness in Death (In Death, #10)",3
266,Breakfast of Champions,3
4265,A Tear and a Smile,2
5250,I Never Promised You a Rose Garden,1
1435,To Kill a Mockingbird,4
3667,The Singularity is Near: When Humans Transcend Biology,4
3016,The Shining,3
3924,"Two for the Dough (Stephanie Plum, #2)",2
675,The March,4
1910,"The Subtle Knife (His Dark Materials, #2)",4
141,Jane Eyre,5
332,The Omnivore's Dilemma: A Natural History of Four Meals,4
3485,Dress Your Family in Corduroy and Denim,3
2956,The Glass Castle,4
341,Divine Secrets of the Ya-Ya Sisterhood,4
338,'Salem's Lot,3
182,The Catcher in the Rye,5
1510,Amnesia Moon,4
1327,Snow Crash,4
4542,"Are You There God? It's Me, Margaret",4
4791,A Portrait of the Artist as a Young Man,3
1162,Interpreter of Maladies,5
4697,"Guenevere, Queen of the Summer Country (Guenevere, #1)",3
4489,A Million Little Pieces,4
3685,Life is Elsewhere,3
5151,Mirror Mirror,2
3286,"The Black Dahlia (L.A. Quartet, #1)",5
5527,"Five Little Peppers and How They Grew (Five Little Peppers, #1)",5
3867,The God of Small Things,4
3064,Plan B: Further Thoughts on Faith,4
192,Zen and the Art of Motorcycle Maintenance,2
1181,"By the Shores of Silver Lake (Little House, #5)",4
871,The Fist of God,3
3500,Great Expectations,5
166,Slaughterhouse-Five,4
4873,The Scarlet Letter,3
3944,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",2
1111,Abide with Me,3
1417,The Catcher in the Rye,5
3024,Water for Elephants,3
2880,Bag of Bones,2
2540,Emma,3
1134,Wired: The Short Life and Fast Times of John Belushi,3
3047,El perfume: Historia de un asesino,3
529,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",4
4990,"A Game of Thrones (A Song of Ice and Fire, #1)",5
4375,The Blind Side: Evolution of a Game,4
1811,On Writing: A Memoir of the Craft,5
4903,Pride and Prejudice,5
4763,"A Breath of Snow and Ashes (Outlander, #6)",4
3593,Where the Wild Things Are,2
558,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5
4733,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4
3016,"Wizard and Glass (The Dark Tower, #4)",4
4138,Mary and O'Neil,4
5275,Annie John,4
1926,Silk,5
3593,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,1
2128,Le Petit Prince,4
